% Model:              HY_Ge.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jul 10 2024, 17:00
% Table:              Table 1 - 20240708NEWREDO
% daddy                                           Effective mode index                              Eigenvalue                                        real(ewfd.neff) (1)                               Frequency (Hz)
28                                                1.5258558166409446                                -1.5648370263318103E7i                            1.5258558166409446                                4.8932392491838956E14
28                                                1.5264392390892414                                -1.5654353535388317E7i                            1.5264392390892414                                4.8932392491838956E14
28                                                1.5264886292109727                                -1.5654860054355426E7i                            1.5264886292109727                                4.8932392491838956E14
29                                                1.5245770647734485                                -1.5542239393803421E7i                            1.5245770647734485                                4.864128577609518E14
29                                                1.5256049746998661                                -1.555271838008807E7i                             1.5256049746998661                                4.864128577609518E14
29                                                1.5256450502554013                                -1.5553126928722547E7i                            1.5256450502554013                                4.864128577609518E14
29                                                1.5262352727319468                                -1.555914392795337E7i                             1.5262352727319468                                4.864128577609518E14
29                                                1.5262854967415456                                -1.5559655934593467E7i                            1.5262854967415456                                4.864128577609518E14
30                                                1.5243553746745564                                -1.5448076279153878E7i                            1.5243553746745564                                4.835362225806452E14
30                                                1.525395436353537                                 -1.5458616440863444E7i                            1.525395436353537                                 4.835362225806452E14
30                                                1.525436172801398                                 -1.5459029270945167E7i                            1.525436172801398                                 4.835362225806452E14
30                                                1.5260332320088281                                -1.5465079970363943E7i                            1.5260332320088281                                4.835362225806452E14
30                                                1.526084298600377                                 -1.5465597487876374E7i                            1.526084298600377                                 4.835362225806452E14
31                                                1.52413430100773+6.423730235999161E-16i           6.471644163994952E-9-1.5355026584062316E7i        1.52413430100773                                  4.806934120791021E14
31                                                1.5251865848282309                                -1.53656279110104E7i                              1.5251865848282309                                4.806934120791021E14
31                                                1.5252279884660738                                -1.5366045035642615E7i                            1.5252279884660738                                4.806934120791021E14
31                                                1.5258319218320873                                -1.5372129416057127E7i                            1.5258319218320873                                4.806934120791021E14
31                                                1.5258838394427243                                -1.5372652464643452E7i                            1.5258838394427243                                4.806934120791021E14
32                                                1.5239154288239298+8.056562650681476E-16i         8.0692151019873E-9-1.526308666063357E7i           1.5239154288239298                                4.7788383315621675E14
32                                                1.5249800036526429                                -1.5273749127565816E7i                            1.5249800036526429                                4.7788383315621675E14
32                                                1.5250220812024327                                -1.5274170563871771E7i                            1.5250220812024327                                4.7788383315621675E14
32                                                1.5256329250718266                                -1.528028859558031E7i                             1.5256329250718266                                4.7788383315621675E14
32                                                1.5256857025621395                                -1.5280817199329007E7i                            1.5256857025621395                                4.7788383315621675E14
33                                                1.5236967847441514+6.481803024383847E-16i         6.454258245141169E-9-1.517221751268023E7i         1.5236967847441514                                4.7510690649762275E14
33                                                1.524773721196571                                 -1.5182941112196252E7i                            1.524773721196571                                 4.7510690649762275E14
33                                                1.5248164789672338                                -1.5183366872887846E7i                            1.5248164789672338                                4.7510690649762275E14
33                                                1.525434270868713                                 -1.5189518538495244E7i                            1.525434270868713                                 4.7510690649762275E14
33                                                1.5254879167139044                                -1.5190052717237396E7i                            1.5254879167139044                                4.7510690649762275E14
34                                                1.523479726591233+1.84094561338679E-16i           1.8225318953805552E-9-1.5082414024008418E7i       1.523479726591233                                 4.723620661764706E14
34                                                1.5245690939681327                                -1.5093198735820375E7i                            1.5245690939681327                                4.723620661764706E14
34                                                1.5246125386291087                                -1.5093628836958274E7i                            1.5246125386291087                                4.723620661764706E14
34                                                1.525237315156784                                 -1.50998141101184E7i                              1.525237315156784                                 4.723620661764706E14
34                                                1.5252918381933078                                -1.5100353886917753E7i                            1.5252918381933078                                4.723620661764706E14
35                                                1.5232646018773193-3.018723536364475E-16i         -2.9713628256066526E-9-1.4993661251377024E7i      1.5232646018773193                                4.6964875926892944E14
35                                                1.5243664694164225                                -1.5004507054926086E7i                            1.5243664694164225                                4.6964875926892944E14
35                                                1.5244106074212682                                -1.5004941510169221E7i                            1.5244106074212682                                4.6964875926892944E14
35                                                1.5250424052078737                                -1.501116036537012E7i                             1.5250424052078737                                4.6964875926892944E14
35                                                1.5250978140647855                                -1.5011705760851536E7i                            1.5250978140647855                                4.6964875926892944E14
36                                                1.5230506712357534                                -1.4905933955760892E7i                            1.5230506712357534                                4.66966445482866E14
36                                                1.5241651085581616                                -1.4916840834592555E7i                            1.5241651085581616                                4.66966445482866E14
36                                                1.524209946475769                                 -1.4917279658494603E7i                            1.524209946475769                                 4.66966445482866E14
36                                                1.5248488023178373                                -1.4923532072264524E7i                            1.5248488023178373                                4.66966445482866E14
36                                                1.5249051057574163                                -1.492408310800332E7i                             1.5249051057574163                                4.66966445482866E14
37                                                1.5228371973965453+2.518507086695538E-16i         2.450838418660775E-9-1.4819207491856242E7i        1.5228371973965453                                4.6431459679917394E14
37                                                1.523964274877111                                 -1.4830175437131321E7i                            1.523964274877111                                 4.6431459679917394E14
37                                                1.5240098190409292                                -1.4830618641706845E7i                            1.5240098190409292                                4.6431459679917394E14
37                                                1.5246557702610297                                -1.4836904596092943E7i                            1.5246557702610297                                4.6431459679917394E14
37                                                1.5247129768282712                                -1.483746129118241E7i                             1.5247129768282712                                4.6431459679917394E14
